3.325134546151478632e-01	0.000000000000000000e+00	1.498298790184423976e-16	1.026246360518969278e-04	2.889694165759107980e-01	3.784145041728893544e-01
2.420169406640296228e-01	0.000000000000000000e+00	3.861987150417869451e-03	1.038864521840392316e-03	2.605641458192399784e-01	4.925180618444721103e-01
4.199406889276140475e-01	0.000000000000000000e+00	1.240164872267645246e-03	1.895219033676820951e-04	2.039325716809641253e-01	3.746970526157866188e-01
3.061419433952812241e-01	0.000000000000000000e+00	1.155080250396925477e-04	1.595030630467642822e-03	2.397419289763516870e-01	4.524055889728596513e-01
3.535719316387497257e-01	0.000000000000000000e+00	4.668393103746322559e-06	1.759543602025883703e-03	1.837468852938977659e-01	4.609169710722229030e-01
3.394775684855759201e-01	0.000000000000000000e+00	5.932520661129648388e-05	2.492708978052724910e-03	2.395167834366931092e-01	4.184536138930671223e-01
3.244450128955145840e-01	0.000000000000000000e+00	4.228059868379679721e-14	1.142359971846770329e-02	2.788373997632366263e-01	3.852939876227388094e-01
3.903332104215105902e-01	0.000000000000000000e+00	1.535714477285378220e-05	1.643430821069935977e-03	3.672671666278470859e-01	2.407408349847996731e-01
3.454931514343660415e-01	0.000000000000000000e+00	5.749748879013107989e-05	2.655943654328160250e-03	2.847583156369564161e-01	3.670350917855592643e-01
4.121662392330572300e-01	0.000000000000000000e+00	1.460746826933850517e-06	9.908322701775076208e-04	1.575131426970129700e-01	4.293283250529254524e-01
3.733247511110902028e-01	0.000000000000000000e+00	4.098114768113081527e-04	1.033202802958878980e-02	1.999653628858753251e-01	4.159680464966343250e-01
3.570979697970235733e-01	0.000000000000000000e+00	4.394902736378185625e-06	3.573034247824347087e-04	2.049831494258033959e-01	4.375571824496540807e-01
3.604287264881537722e-01	0.000000000000000000e+00	3.406879684127128018e-11	6.962399549595058891e-03	3.336692537577404805e-01	2.989396201704419553e-01
4.120469037405545820e-01	0.000000000000000000e+00	1.621498161871467807e-04	4.230184590992670281e-03	2.490198590323969285e-01	3.345409028198686463e-01
4.144425254299590189e-01	0.000000000000000000e+00	3.279509845834100272e-07	1.818292197386391432e-02	2.263947075113366125e-01	3.409795171338560471e-01
3.551789929860597606e-01	0.000000000000000000e+00	1.585793776411380338e-04	1.724670524367491464e-03	2.660727038124628963e-01	3.768650532994687330e-01
3.071989223906648192e-01	0.000000000000000000e+00	1.192617120500661949e-03	3.581223428955795235e-02	2.473767226213522130e-01	4.084195035779243366e-01
3.601336527322318570e-01	0.000000000000000000e+00	5.510461080310992269e-10	7.174875577219431153e-04	2.874667238485376641e-01	3.516821353104626624e-01
3.373233615409556574e-01	0.000000000000000000e+00	8.137664524136167837e-07	9.124164589964050415e-03	2.391730445746216571e-01	4.143786155280062555e-01
3.762217158919329285e-01	0.000000000000000000e+00	4.912329038083158698e-05	4.022452738225814825e-03	2.257609806936072272e-01	3.939457273858530950e-01
2.756864358812574533e-08	0.000000000000000000e+00	4.664980910504986505e-02	1.949826951232546652e-46	9.504625861080261418e-01	2.887577218280395173e-03
1.644458901172582864e-24	0.000000000000000000e+00	4.530201392962357465e-02	3.359302614691622050e-24	9.544581746421704205e-01	2.398114282059325838e-04
4.514180854084802719e-10	0.000000000000000000e+00	1.410445218773578521e-02	6.041655394026600181e-53	9.858406233974658095e-01	5.492396338042448230e-05
1.001638134280446334e-36	0.000000000000000000e+00	6.264268195983996312e-02	2.945790247657827044e-12	9.373406250656044492e-01	1.669297160995278069e-05
1.057190634437019161e-08	0.000000000000000000e+00	5.869443670476966191e-02	1.188520248890827751e-09	9.397657315914591525e-01	1.539819943344602300e-03
3.684623717186658165e-15	0.000000000000000000e+00	2.066889152665092599e-02	3.194441103307756416e-33	9.555979446656081011e-01	2.373316380773711834e-02
3.623352440013240619e-04	0.000000000000000000e+00	4.179097064404049822e-02	1.500653578499127322e-24	9.562970095825960026e-01	1.549684529362115298e-03
8.405140609973119341e-05	0.000000000000000000e+00	2.906452394460115954e-02	1.651522947841979311e-22	9.567995804084910016e-01	1.405184424080813295e-02
1.899652714333420828e-29	0.000000000000000000e+00	3.585808033783831339e-02	6.515417333387503950e-29	9.371539591428160731e-01	2.698796051934571408e-02
5.159311354328152081e-04	0.000000000000000000e+00	3.018572664612800827e-02	3.410172044728596531e-140	9.539365952685228134e-01	1.536174694991635295e-02
8.206008564803705263e-29	0.000000000000000000e+00	3.175132361976420320e-02	5.234076589054506283e-61	9.675532464910996389e-01	6.954298891361374501e-04
1.156981908628740987e-05	0.000000000000000000e+00	7.417291689284720435e-02	1.576057021670060947e-30	9.256456766974386907e-01	1.698365906277336291e-04
1.606805554603090045e-06	0.000000000000000000e+00	2.183733606601738833e-02	1.828898489851152423e-08	9.548338632575292806e-01	2.332717558191385945e-02
1.032785615102288441e-06	0.000000000000000000e+00	5.031324124822829369e-02	2.591122892591921421e-121	9.488789286928389632e-01	8.067972733178121157e-04
1.216304347293578959e-17	0.000000000000000000e+00	7.596423050617669148e-02	4.999391505419792101e-29	8.645431349237615581e-01	5.949263457006168099e-02
2.700590597173873916e-16	0.000000000000000000e+00	3.127180549044716873e-02	3.910913147779892307e-30	9.673625859573881103e-01	1.365608552164482249e-03
3.755693671511570197e-05	0.000000000000000000e+00	4.242064386283814909e-02	9.297956472575595572e-46	9.561584306120954890e-01	1.383368588351244948e-03
2.696220217479825177e-14	0.000000000000000000e+00	4.313547165228304170e-02	1.208543124341482992e-42	9.539569735209544321e-01	2.907554826735593741e-03
1.101096546431655928e-05	0.000000000000000000e+00	4.774492906159531064e-02	2.079548320326263057e-82	9.508911525375544072e-01	1.352907435386027125e-03
1.849051956385243083e-06	0.000000000000000000e+00	2.745231517213780892e-02	3.186472076878864464e-13	9.716892496436667637e-01	8.565861319204683653e-04
2.594543354057713413e-01	0.000000000000000000e+00	3.016152632190463785e-24	0.000000000000000000e+00	6.988047332688326341e-01	4.174093132539600376e-02
2.484930048932009194e-01	0.000000000000000000e+00	2.269985569996428159e-18	6.133358255888292197e-300	6.659541585145692943e-01	8.555283659222974457e-02
2.867264326757514858e-01	0.000000000000000000e+00	1.946035313394670469e-81	0.000000000000000000e+00	6.904230832504602011e-01	2.285048407378821589e-02
2.801489840461509617e-01	0.000000000000000000e+00	2.324034107526337791e-134	3.094002602897005545e-169	7.081803866509365220e-01	1.167062930291238101e-02
1.182008442320005154e-01	0.000000000000000000e+00	8.131047064752099486e-32	0.000000000000000000e+00	8.151973601103952305e-01	6.660179565760421250e-02
2.079275811263306406e-01	0.000000000000000000e+00	5.840306746195728982e-224	0.000000000000000000e+00	7.087554733621469483e-01	8.331694551152227235e-02
1.312007918299400444e-01	0.000000000000000000e+00	3.198672860657335074e-108	3.495411339238099890e-283	8.280339489294742394e-01	4.076525924058569533e-02
2.257688595853314661e-01	0.000000000000000000e+00	2.697784429979474118e-214	0.000000000000000000e+00	7.325680539857521989e-01	4.166308642891632108e-02
1.645546992659651375e-01	0.000000000000000000e+00	4.640676753108835258e-181	0.000000000000000000e+00	7.551552599908211150e-01	8.029004074321359485e-02
3.012614752071892665e-01	0.000000000000000000e+00	3.560069948308265968e-05	0.000000000000000000e+00	6.492459663939942338e-01	4.945695769933328850e-02
2.056734585055963183e-01	0.000000000000000000e+00	9.570208156524617048e-09	0.000000000000000000e+00	6.697273646182605455e-01	1.245991673059348576e-01
1.695333739404558115e-01	0.000000000000000000e+00	1.994272451488132764e-230	0.000000000000000000e+00	7.004130606851055596e-01	1.300535653744387676e-01
2.232596517260915236e-01	0.000000000000000000e+00	2.881326836223942753e-218	0.000000000000000000e+00	7.252426856048475035e-01	5.149766266906097290e-02
2.357160120415222881e-01	0.000000000000000000e+00	5.503596909534416711e-143	0.000000000000000000e+00	6.405857488724093773e-01	1.236982390860684455e-01
2.349720645650217044e-01	0.000000000000000000e+00	1.345634938518521535e-42	0.000000000000000000e+00	6.527835808211092106e-01	1.122443546138690712e-01
2.288140442061537827e-01	0.000000000000000000e+00	4.632872219538231076e-15	0.000000000000000000e+00	6.263423587562306771e-01	1.448435970376108772e-01
2.660850996066439489e-01	0.000000000000000000e+00	3.195935137149467503e-192	5.461955333576232163e-284	6.926336524897569458e-01	4.128124790359913310e-02
3.115247261738073314e-01	2.016117405930497778e-113	8.540728662257934406e-10	0.000000000000000000e+00	6.504061364102530218e-01	3.806913656186692446e-02
3.041591907495555525e-01	0.000000000000000000e+00	1.025219761285218143e-35	0.000000000000000000e+00	6.479501692791924672e-01	4.789063997125212607e-02
1.558487089837201633e-01	0.000000000000000000e+00	8.476122191792754630e-44	0.000000000000000000e+00	8.053405094109695739e-01	3.881078160531024890e-02
1.746459971984306581e-01	0.000000000000000000e+00	6.677777838503201960e-03	0.000000000000000000e+00	8.186762245083557543e-01	4.547104117201571260e-10
1.901649854838939890e-01	0.000000000000000000e+00	3.469156478187031896e-04	1.670201689571745342e-98	8.045677285055790051e-01	4.920370362708239610e-03
1.432728801158746068e-01	0.000000000000000000e+00	4.543927714852098912e-17	0.000000000000000000e+00	8.567270653405387737e-01	5.454358659506482125e-08
1.116968532488393367e-01	0.000000000000000000e+00	1.616539229883571767e-04	0.000000000000000000e+00	8.881414908482253567e-01	1.979946947644976504e-09
1.056867539617348667e-01	0.000000000000000000e+00	1.842927353438175708e-02	0.000000000000000000e+00	8.758779190221502864e-01	6.053481733159256864e-06
1.206540661558260230e-01	0.000000000000000000e+00	6.988193873076760856e-09	0.000000000000000000e+00	8.793459267452572448e-01	1.107228017577130296e-10
1.733897274675048339e-01	0.000000000000000000e+00	3.016982852588309932e-03	0.000000000000000000e+00	8.219591383609187174e-01	1.634151318987975493e-03
2.316616736284425326e-01	0.000000000000000000e+00	3.607865464407907214e-14	0.000000000000000000e+00	7.683378841971695294e-01	4.421743518650485990e-07
1.547460611920100371e-01	0.000000000000000000e+00	2.321529756508425692e-04	3.712878359342485842e-79	8.445419997407248580e-01	4.797860916141407565e-04
2.953146418385895200e-01	0.000000000000000000e+00	1.333127635607498479e-08	3.105504318037339173e-24	7.046853448297417666e-01	3.924897601862585360e-13
1.075348981474977678e-01	0.000000000000000000e+00	5.141508492756109933e-05	0.000000000000000000e+00	8.924119312947229599e-01	1.755472851753130505e-06
2.725598195790206457e-01	0.000000000000000000e+00	1.737675640340987510e-02	0.000000000000000000e+00	7.099334730836643903e-01	1.299509339050133416e-04
1.008130426379727773e-01	0.000000000000000000e+00	2.290501823514628270e-35	2.269946625636112895e-300	8.991869573611400712e-01	8.870508493158968217e-13
1.137238088774259748e-01	0.000000000000000000e+00	1.427630396273347135e-04	0.000000000000000000e+00	8.776346217404905614e-01	8.498806342456144414e-03
2.448351362138770915e-01	0.000000000000000000e+00	2.353703207349862550e-11	0.000000000000000000e+00	7.551341833106484103e-01	3.068045193747557939e-05
1.818145401407510742e-01	0.000000000000000000e+00	5.525469446041302379e-06	0.000000000000000000e+00	8.119381864249319847e-01	6.241747964870983205e-03
